user_id,product_id,discount_offered,converted
7,1093,37,1
196,1145,14,0
421,1086,21,0
568,1153,40,1
833,1002,21,0
193,1260,22,0
559,1164,27,0
148,1006,38,1
787,1149,12,1
669,1205,17,0
202,1118,27,1
444,1089,24,0
914,1154,26,0
988,1167,27,0
419,1161,45,1
427,1270,39,1
479,1056,7,0
475,1228,38,0
126,1149,37,1
395,1046,50,1
817,1144,21,0
881,1238,49,1
806,1272,23,0
576,1120,34,1
325,1220,27,0
392,1008,19,0
930,1275,18,0
688,1066,6,0
628,1079,43,0
440,1086,22,0
204,1124,10,1
486,1202,36,1
833,1150,25,0
31,1046,44,1
388,1113,32,1
625,1091,31,0
877,1141,6,0
434,1289,37,0
837,1218,20,0
926,1077,43,0
376,1152,26,1
344,1239,47,1
443,1115,17,0
579,1094,6,1
75,1048,18,1
557,1191,42,0
772,1012,45,0
666,1156,32,0
155,1172,11,1
430,1296,22,0
363,1177,45,1
448,1057,40,1
987,1203,45,1
234,1185,40,1
563,1121,48,0
818,1226,8,0
262,1202,34,1
827,1216,28,0
125,1043,24,0
911,1023,50,1
245,1155,35,0
542,1186,28,0
938,1249,11,1
485,1237,30,0
122,1293,17,0
125,1134,12,0
549,1022,9,0
170,1088,48,0
124,1153,17,0
869,1125,33,0
35,1079,24,0
87,1051,18,1
646,1216,36,0
708,1176,31,0
786,1253,29,0
201,1246,8,0
369,1227,25,1
797,1106,22,1
77,1193,43,1
59,1036,19,0
431,1204,42,0
638,1267,28,0
500,1268,12,0
913,1170,32,0
109,1039,25,1
736,1139,20,1
278,1292,20,0
68,1052,39,0
69,1287,21,0
165,1289,13,1
489,1141,39,0
305,1146,33,1
909,1184,43,1
674,1152,22,1
365,1201,16,0
854,1128,23,0
821,1287,26,1
379,1253,19,0
343,1266,5,0
947,1188,6,0
899,1230,12,1
554,1271,26,0
354,1259,29,0
416,1299,6,0
109,1198,13,0
563,1056,13,0
762,1203,17,1
497,1271,10,0
341,1109,34,0
942,1116,19,0
383,1092,19,0
533,1138,11,0
300,1057,15,0
139,1050,44,1
359,1071,42,1
836,1082,44,1
499,1105,6,0
385,1088,43,1
604,1002,14,0
959,1084,48,0
280,1043,21,0
637,1154,11,1
483,1094,44,0
909,1298,43,0
111,1133,8,0
866,1065,39,1
139,1290,40,0
996,1257,35,0
435,1213,29,0
509,1148,45,1
273,1061,17,1
99,1149,22,0
764,1088,25,1
850,1278,5,0
104,1082,40,1
214,1129,12,0
761,1286,25,1
664,1280,47,0
762,1270,25,0
787,1292,31,1
165,1203,23,0
999,1024,27,0
853,1208,47,1
520,1280,39,0
284,1205,44,0
517,1152,46,1
657,1026,9,0
613,1194,45,0
164,1238,12,0
886,1075,15,0
659,1163,20,1
64,1299,43,0
91,1029,28,1
117,1165,25,0
866,1186,27,0
267,1054,42,1
822,1295,12,0
685,1042,11,0
559,1285,6,0
140,1138,34,1
246,1187,17,0
661,1204,27,0
758,1042,33,0
395,1288,42,1
487,1026,41,0
476,1056,24,0
517,1253,37,1
977,1122,33,1
184,1106,19,0
20,1130,27,0
937,1158,46,0
558,1231,7,1
524,1091,41,1
582,1022,33,0
529,1290,49,1
883,1110,12,1
147,1049,26,0
666,1129,33,0
304,1073,6,0
620,1053,45,1
748,1168,49,0
820,1045,5,0
864,1105,48,0
582,1150,24,0
695,1146,25,0
762,1204,41,1
228,1299,12,0
102,1167,31,0
587,1201,39,1
417,1134,10,0
958,1211,49,0
216,1048,48,0
407,1126,23,0
399,1239,22,0
923,1007,5,0
715,1272,29,0
704,1037,31,0
761,1211,11,0
499,1165,48,1
754,1125,46,0
465,1192,33,0
691,1218,35,0
949,1214,48,1
974,1062,47,1
731,1161,40,1
82,1066,23,0
604,1286,10,1
947,1239,29,1
687,1020,35,0
751,1188,13,1
772,1082,24,0
903,1202,14,0
365,1132,41,0
163,1037,31,0
48,1132,17,0
511,1077,45,1
329,1089,6,0
840,1253,25,1
116,1194,37,0
941,1176,28,0
849,1033,48,1
337,1058,46,1
881,1201,38,0
737,1028,13,1
864,1035,6,0
840,1125,34,1
147,1042,26,0
575,1085,50,0
806,1188,15,0
323,1111,47,1
443,1271,21,0
837,1105,40,0
13,1041,17,0
943,1215,11,0
494,1071,20,0
701,1056,37,1
287,1236,49,1
720,1281,5,0
114,1105,15,0
480,1162,10,1
22,1191,24,0
349,1009,39,1
726,1060,48,1
683,1225,41,1
835,1188,45,1
566,1070,30,0
906,1293,16,0
810,1287,34,0
320,1169,32,0
126,1062,31,1
277,1014,46,0
976,1164,23,0
204,1245,9,1
194,1008,9,0
681,1154,45,0
664,1036,31,0
547,1048,32,1
696,1085,30,1
286,1028,31,0
57,1196,46,1
734,1208,25,1
303,1204,5,0
163,1104,32,1
19,1230,19,0
370,1101,21,1
264,1029,30,0
794,1127,24,1
113,1010,29,1
488,1106,17,0
327,1167,37,0
542,1257,29,0
647,1295,12,0
579,1277,9,0
65,1065,10,0
292,1271,27,1
25,1188,34,1
549,1138,18,1
1,1105,27,0
911,1034,15,1
549,1110,35,1
141,1033,10,0
744,1231,15,0
648,1266,17,0
901,1182,16,1
188,1065,6,0
128,1001,39,0
201,1133,40,0
127,1080,21,1
257,1271,32,0
676,1241,32,0
547,1028,26,0
194,1223,42,0
703,1023,11,0
104,1109,19,1
535,1107,36,0
265,1145,15,0
802,1139,28,1
942,1284,7,0
974,1298,34,1
384,1099,10,0
260,1123,6,1
414,1287,18,1
991,1081,45,0
358,1010,22,0
75,1008,48,0
355,1205,35,0
584,1197,17,0
771,1198,30,0
910,1030,48,0
188,1020,16,0
973,1048,22,1
685,1130,13,1
992,1293,25,0
290,1132,44,0
45,1054,47,1
573,1281,28,1
83,1265,38,0
123,1215,12,1
358,1290,48,0
528,1043,37,0
66,1074,27,0
936,1278,17,0
657,1242,18,0
375,1130,18,1
162,1194,20,0
746,1032,42,0
380,1106,43,0
656,1204,30,0
358,1001,30,0
188,1245,5,0
322,1072,36,0
450,1015,19,1
474,1053,25,1
13,1008,22,0
184,1046,34,0
111,1114,17,0
927,1147,28,1
508,1166,34,1
290,1139,6,0
295,1117,23,1
451,1299,48,0
904,1276,29,0
215,1277,18,0
